鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
嘉義市,土地,湖子內段湖美小段91~120地號,74.07,住,,,1051001,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3653000,49318,,0.0,0,親友、員工或其他特殊關係間之交易。,RPWNMLTLKILFFAI76EA
嘉義市,土地,湖東段91~120地號,14.0,住,,,1051201,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,652260,46590,,0.0,0,向政府機關承購之案件。,RPSNMLTLKILFFAI98EA
嘉義市,土地,元段二小段181~210地號,34.0,商,,,1051101,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,400000,11765,,0.0,0,含增建或未登記建物。,RPTNMLTLKILFFAI09EA
嘉義市,建物,嘉義市嘉義市金山路91~120號,0.0,,,,1051201,土地0建物1車位0,七層，走廊,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840803,130.12,3,1,2,有,無,2000000,15370,,0.0,0,土地地上權利金價款新台幣90萬建物價款新台幣110萬,RPPNMLRLKILFFAI48EA
嘉義市,土地,大溪段721~750地號,306.28,住,,,1051201,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4073391,13300,,0.0,0,,RPXNMLTLKILFFAI86EA
嘉義市,房地(土地+建物),嘉義市嘉義市世賢路四段56巷1~30號,42.0,住,,,1051101,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0700407,55.9,4,1,2,有,無,1400000,25045,,0.0,0,,RPOOMLTLKILFFAI68EA
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市垂楊路61~90號,24.05,住,,,1051201,土地1建物1車位1,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820706,135.35000000000002,3,2,1,有,有,4100000,30292,坡道平面,0.0,0,,RPVNMLTLKILFFAI09CA
嘉義市,土地,湖子內段湖美小段241~270地號,92.05,住,,,1051001,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1200000,13036,,0.0,0,親友(母女)關係間之交易。,RPPOMLTLKILFFAI58CA
嘉義市,房地(土地+建物),嘉義市嘉義市蘭州四街1~30號,91.0,住,,,1051201,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0931021,192.21,4,2,3,有,無,8900000,46304,,0.0,0,,RPQOMLTLKILFFAI68CA
嘉義市,土地,榮段四小段1~30地號,21.33,商,,,1051201,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2000000,93765,,0.0,0,,RPROMLTLKILFFAI78CA
嘉義市,房地(土地+建物),嘉義市嘉義市自強街195巷31~60號,5.22,住,,,1051201,土地1建物1車位0,五層,八層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0841013,42.85,1,1,1,有,有,1050000,24504,,0.0,0,,RPPNMLLLJHMFFAI57CA
嘉義市,房地(土地+建物),嘉義市嘉義市玉山路186巷17弄31~60號,132.0,住,,,1051101,土地3建物1車位0,全,三層,透天厝,見其他登記事項,見其他登記事項,1050711,206.59,4,3,5,有,無,12200000,59054,,0.0,0,,RPRNMLSJKHMFFAI38CA
嘉義市,房地(土地+建物),嘉義市嘉義市永安街241~270號,53.0,住,,,1051201,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0830714,84.55,4,3,3,有,無,4500000,53223,,0.0,0,,RPROMLMKJHMFFAI87CA
嘉義市,房地(土地+建物),嘉義市嘉義市大利街151~180號,165.01,住,,,1051101,土地1建物1車位0,全,四層,透天厝,住家用,見其他登記事項,1050414,310.03,4,3,5,有,無,18250000,58865,,0.0,0,,RPOOMLQKJHMFFAI97CA
嘉義市,房地(土地+建物),嘉義市嘉義市友愛路361~390號,156.0,住,,,1051101,土地1建物1車位0,全,五層,透天厝,見其他登記事項,見其他登記事項,1040526,350.21,4,2,5,有,無,24800000,70815,,0.0,0,,RPQOMLQKJHMFFAI18CA
嘉義市,房地(土地+建物),嘉義市嘉義市保建街31~60號,20.5,住,,,1051201,土地1建物1車位0,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820623,117.45,3,2,2,有,有,3400000,28948,,0.0,0,,RPRNMLLLJHMFFAI77CA
嘉義市,房地(土地+建物),嘉義市嘉義市長榮街121~150號,58.0,住,,,1051201,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0690916,144.96,6,2,4,有,無,6860000,47323,,0.0,0,,RPQNMLTKJHMFFAI38CA
嘉義市,房地(土地+建物),嘉義市嘉義市興雅路91~120號,3.56,商,,,1051201,土地1建物1車位0,八層,九層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0820824,34.32,1,1,1,有,有,830000,24184,,0.0,0,,RPWOMLKLJHMFFAI28CA
嘉義市,房地(土地+建物),嘉義市嘉義市永安街331~360號,32.98,住,,,1051201,土地1建物1車位0,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0931028,187.32,3,1,2,有,有,3369582,17988,,0.0,0,,RPWNMLQJKHMFFAI68CA
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市盧厝31~60號,109.06,農,,,1051201,土地3建物1車位2,全,四層,透天厝,住家用,見其他登記事項,1011121,187.69,5,2,3,有,有,9000000,47951,一樓平面,0.0,0,,RPXNMLQJKHMFFAI78CA
嘉義市,房地(土地+建物),嘉義市嘉義市保建街31~60號,12.3,住,,,1051101,土地1建物1車位0,一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820623,73.28999999999999,2,2,1,有,有,2600000,35476,,0.0,0,,RPPOMLQJKHMFFAI08CA
嘉義市,房地(土地+建物),嘉義市嘉義市五顯街151~180號,28.58,住,,,1051201,土地2建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0781127,143.85,3,2,1,有,有,3200000,22245,,0.0,0,,RPQOMLRJKHMFFAI28CA
