編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPXNMLSKJHMFFAW77CA,,69.73,見其他登記事項,鋼筋混凝土造,105年8月30日,三層,一層
RPXNMLSKJHMFFAW77CA,,5.39,見其他登記事項,鋼筋混凝土造,105年8月30日,三層,
RPRNMLTKJHMFFAW27CA,,77.45,見其他登記事項,鋼筋混凝土造,105年4月21日,八層,一層
RPRNMLTKJHMFFAW27CA,,23.88,見其他登記事項,鋼筋混凝土造,105年4月21日,八層,
RPTNMLTKJHMFFAW47CA,,82.13,見其他登記事項,鋼筋混凝土造,105年4月21日,八層,七層
RPTNMLTKJHMFFAW47CA,,23.97,見其他登記事項,鋼筋混凝土造,105年4月21日,八層,
RPPOMLSKJHMFFAW07CA,,79.34,見其他登記事項,鋼筋混凝土造,105年8月30日,三層,一層
RPPOMLSKJHMFFAW07CA,,4.32,見其他登記事項,鋼筋混凝土造,105年8月30日,三層,
RPQNMLNJKHMFFAW56CA,,208.78,住家用,鋼筋混凝土造,105年10月6日,三層,一層 二層 三層
RPRNMLNJKHMFFAW66CA,,208.78,住家用,鋼筋混凝土造,105年10月6日,三層,一層 二層 三層
RPSNMLNJKHMFFAW76CA,,208.78,住家用,鋼筋混凝土造,105年10月6日,三層,一層 二層 三層
RPTNMLNJKHMFFAW86CA,,208.78,住家用,鋼筋混凝土造,105年10月6日,三層,一層 二層 三層
RPRNMLTJKHMFFAW37DA,,18.43,見其他登記事項,鋼筋混凝土造,105年10月19日,三層,二層
RPRNMLTJKHMFFAW37DA,,7.01,見其他登記事項,鋼筋混凝土造,105年10月19日,三層,
SPRNMLTJKHMFFAW47DA,,21.80,見其他登記事項,鋼筋混凝土造,105年10月19日,三層,二層
SPRNMLTJKHMFFAW47DA,,8.29,見其他登記事項,鋼筋混凝土造,105年10月19日,三層,
TPRNMLTJKHMFFAW57DA,,18.51,見其他登記事項,鋼筋混凝土造,105年10月19日,三層,三層
TPRNMLTJKHMFFAW57DA,,7.04,見其他登記事項,鋼筋混凝土造,105年10月19日,三層,
UPRNMLTJKHMFFAW67DA,,18.43,見其他登記事項,鋼筋混凝土造,105年10月19日,三層,三層
UPRNMLTJKHMFFAW67DA,,7.01,見其他登記事項,鋼筋混凝土造,105年10月19日,三層,
VPRNMLTJKHMFFAW77DA,,21.67,見其他登記事項,鋼筋混凝土造,105年10月19日,三層,三層
VPRNMLTJKHMFFAW77DA,,8.24,見其他登記事項,鋼筋混凝土造,105年10月19日,三層,
