編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPQOMLLKKIKFFAR58CA,22,.71,住家用,鋼筋混凝土造,83年2月3日,十二層,一層
RPQOMLLKKIKFFAR58CA,22,.09,共有部分,鋼筋混凝土造,83年2月3日,十二層,
RPQOMLLKKIKFFAR58CA,22,94.05,住家用,鋼筋混凝土造,83年2月3日,十二層,八層
RPQOMLLKKIKFFAR58CA,22,22.50,共有部分,鋼筋混凝土造,83年2月3日,十二層,
RPQNMLMLOHLFFBD77CA,1,179.23,見其他登記事項,鋼筋混凝土造,104年1月19日,四層,一層 二層 三層 四層
RPVNMLSLOHLFFBD09EA,9,78.28,見其他登記事項,鋼筋混凝土造,96年3月26日,四層,一層 二層 三層 四層
RPVNMLSLOHLFFBD09EA,9,78.28,見其他登記事項,鋼筋混凝土造,96年3月26日,四層,一層 二層 三層 四層
RPOOMLQLPHLFFCD38DA,18,89.63,住家用,鋼筋混凝土構造,87年9月19日,十二層,十二層
RPOOMLQLPHLFFCD38DA,18,13.48,共有部分,鋼筋混凝土構造,87年9月19日,十二層,
RPOOMLQLPHLFFCD38DA,18,9.34,共有部分,鋼筋混凝土構造,87年9月19日,十二層,
RPROMLPJQHLFFER37CA,,19.58,見其他登記事項,鋼筋混凝土造,105年5月31日,五層,
RPROMLPJQHLFFER37CA,,48.53,見其他登記事項,鋼筋混凝土造,105年5月31日,五層,二層
RPSOMLPJQHLFFER47CA,,48.24,見其他登記事項,鋼筋混凝土造,105年5月31日,五層,二層
RPSOMLPJQHLFFER47CA,,19.40,見其他登記事項,鋼筋混凝土造,105年5月31日,五層,
RPTOMLPJQHLFFER57CA,,48.07,見其他登記事項,鋼筋混凝土造,105年5月31日,五層,二層
RPTOMLPJQHLFFER57CA,,19.40,見其他登記事項,鋼筋混凝土造,105年5月31日,五層,
RPUOMLPJQHLFFER67CA,,48.07,見其他登記事項,鋼筋混凝土造,105年5月31日,五層,二層
RPUOMLPJQHLFFER67CA,,19.40,見其他登記事項,鋼筋混凝土造,105年5月31日,五層,
RPVOMLPJQHLFFER77CA,,48.24,見其他登記事項,鋼筋混凝土造,105年5月31日,五層,二層
RPVOMLPJQHLFFER77CA,,35.99,見其他登記事項,鋼筋混凝土造,105年5月31日,五層,
RPWOMLPJQHLFFER87CA,,48.72,見其他登記事項,鋼筋混凝土造,105年5月31日,五層,二層
RPWOMLPJQHLFFER87CA,,36.25,見其他登記事項,鋼筋混凝土造,105年5月31日,五層,
RPXOMLPJQHLFFER97CA,,48.24,見其他登記事項,鋼筋混凝土造,105年5月31日,五層,三層
RPXOMLPJQHLFFER97CA,,19.40,見其他登記事項,鋼筋混凝土造,105年5月31日,五層,
RPPPMLPJQHLFFER27CA,,48.41,見其他登記事項,鋼筋混凝土造,105年5月31日,五層,三層
RPPPMLPJQHLFFER27CA,,36.08,見其他登記事項,鋼筋混凝土造,105年5月31日,五層,
RPRPMLPJQHLFFER47CA,,48.07,見其他登記事項,鋼筋混凝土造,105年5月31日,五層,四層
RPRPMLPJQHLFFER47CA,,42.57,見其他登記事項,鋼筋混凝土造,105年5月31日,五層,
RPSPMLPJQHLFFER57CA,,48.04,見其他登記事項,鋼筋混凝土造,105年5月31日,五層,四層
RPSPMLPJQHLFFER57CA,,19.31,見其他登記事項,鋼筋混凝土造,105年5月31日,五層,
RPTPMLPJQHLFFER67CA,,48.41,見其他登記事項,鋼筋混凝土造,105年5月31日,五層,四層
RPTPMLPJQHLFFER67CA,,19.49,見其他登記事項,鋼筋混凝土造,105年5月31日,五層,
RPUPMLPJQHLFFER77CA,,48.72,見其他登記事項,鋼筋混凝土造,105年5月31日,五層,四層
RPUPMLPJQHLFFER77CA,,36.25,見其他登記事項,鋼筋混凝土造,105年5月31日,五層,
RPWPMLPJQHLFFER97CA,,48.24,見其他登記事項,鋼筋混凝土造,105年5月31日,五層,五層
RPWPMLPJQHLFFER97CA,,35.99,見其他登記事項,鋼筋混凝土造,105年5月31日,五層,
RPXPMLPJQHLFFER08CA,,48.07,見其他登記事項,鋼筋混凝土造,105年5月31日,五層,五層
RPXPMLPJQHLFFER08CA,,35.99,見其他登記事項,鋼筋混凝土造,105年5月31日,五層,
RPRNMLNJJILFFER09CA,21,200.03,住家用,鋼筋混凝土造,85年3月15日,三層,一層 二層 三層 屋頂突出物
RPPNMLOJJILFFER98CA,42,102.40,住家用,加強磚造,64年2月1日,二層,一層 二層
RPPOMLPKKILFFER76CA,1,177.33,見其他登記事項,見其他登記事項,104年9月3日,一層,一層 見其他登記事項
RPQOMLPKKILFFER86CA,1,177.33,見其他登記事項,見其他登記事項,104年9月3日,一層,一層 見其他登記事項
